	Unnamed: 0	sequence	url	index	user	output	method	id	parameter	labels
178	178	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/job/jobWithFileParam/build?delay=0sec']	http://192.168.56.103:8080/j_acegi_security_check	2	admin	dashboard build executor status master idle idle slave offline	get	31	(admin,adminPass)	1
179	179	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/job/jobWithFileParam/build?delay=0sec']	http://192.168.56.103:8080/job/jobWithFileParam/build?delay=0sec	3	admin	dashboard build executor status master idle idle slave offline	get	31		1
180	180	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/toggleCollapse?paneId=executors']	http://192.168.56.103:8080/	0		jenkins skip content log sign jenkins user password create account member yet	get	32		0
181	181	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/toggleCollapse?paneId=executors']	click on /	1			get	32		6
182	182	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/toggleCollapse?paneId=executors']	http://192.168.56.103:8080/j_acegi_security_check	2	admin	dashboard build executor status master idle idle slave offline	get	32	(admin,adminPass)	1
183	183	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/toggleCollapse?paneId=executors']	http://192.168.56.103:8080/toggleCollapse?paneId=executors	3	admin	dashboard build executor status master puter f xecutors	get	32		1
184	184	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/submitDescription']	http://192.168.56.103:8080/	0		jenkins skip content log sign jenkins user password create account member yet	post	33		0
185	185	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/submitDescription']	click on /	1			post	33		6
186	186	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/submitDescription']	http://192.168.56.103:8080/j_acegi_security_check	2	user1	dashboard build queue build executor status master puter f xecutors	post	33	(user1,user1Pass)	1
187	187	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/submitDescription']	http://192.168.56.103:8080/me/my-views	3	user1	dashboard user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors add description please create new job get started	post	33		27
188	188	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/submitDescription']	http://192.168.56.103:8080/me/my-views/view/all/editDescription	4	user1	dashboard user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors plain text previewhide preview submit please create new job get started	post	33		28
189	189	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/me/my-views/view/all/editDescription', 'http://192.168.56.103:8080/me/my-views/view/all/submitDescription']	http://192.168.56.103:8080/me/my-views/view/all/submitDescription	5	user1	dashboard user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors add description please create new job get started	post	33		27
190	190	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/	0		jenkins skip content log sign jenkins user password create account member yet	post	34		0
191	191	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	click on /	1			post	34		6
192	192	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/j_acegi_security_check	2	user1	dashboard build queue build executor status master puter f xecutors	post	34	(user1,user1Pass)	1
193	193	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/me/my-views	3	user1	dashboard user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors add description please create new job get started	post	34		27
194	194	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors	post	34		29
195	195	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/user/user1/	5	user1	user user user description jenkins user id user	post	34		30
196	196	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/user/user1/credentials	6	user1	user user credential jenkins user credential user credential p store domain id name user user global faefaaeedfee user user global aadaaddeaefafaeb user user global afceadcfcdd user user global cffadaaacd user user global cbfaf aebe user user global cac abdbafed icon sml store scoped user user p store domain user user global	post	34		31
197	197	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/	7	user1	user user user global credential unrestricted jenkins user credential user global credential unrestricted back credential domain add credential global credential unrestricted credential available irrespective domain specification requirement matching name kind description username password username password username password username password username password username password icon sml	post	34		32
198	198	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials	8	user1	new credential jenkins user credential user global credential unrestricted back credential domain add credential kind username passworddocker host certificate authenticationssh username private keysecret filesecret textcertificate username loading password loading id loading description loading ok	post	34		33
199	199	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/newCredentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials']	http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/createCredentials	9	user1	user user user global credential unrestricted jenkins user credential user global credential unrestricted back credential domain add credential global credential unrestricted credential available irrespective domain specification requirement matching name kind description username password username password username password username password username password username password username password icon sml	post	34		32
200	200	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/	0		jenkins skip content log sign jenkins user password create account member yet	get	35		0
201	201	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	click on /	1			get	35		6
202	202	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/j_acegi_security_check	2	user1	dashboard build queue build executor status master puter f xecutors	get	35	(user1,user1Pass)	1
203	203	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/me/my-views	3	user1	dashboard user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors add description please create new job get started	get	35		27
204	204	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors	get	35		29
205	205	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/user/user1/	5	user1	user user user description jenkins user id user	get	35		30
206	206	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/user/user1/credentials	6	user1	user user credential jenkins user credential user credential p store domain id name user user global faefaaeedfee user user global aadaaddeaefafaeb user user global afceadcfcdd user user global cffadaaacd user user global cbfaf aebe user user global cac abdbafed user user global feffebceabfa icon sml store scoped user user p store domain user user global	get	35		31
207	207	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/	7	user1	user user user global credential unrestricted jenkins user credential user global credential unrestricted back credential domain add credential global credential unrestricted credential available irrespective domain specification requirement matching name kind description username password username password username password username password username password username password username password icon sml	get	35		32
208	208	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/']	http://192.168.56.103:8080/user/user1/credentials/store/user/	8	user1	user user user jenkins user credential user user user domain description global credential unrestricted credential available irrespective domain specification requirement matching icon sml	get	35		34
209	209	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/	0		jenkins skip content log sign jenkins user password create account member yet	get	36		0
210	210	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	click on /	1			get	36		6
211	211	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/j_acegi_security_check	2	user1	dashboard build queue build executor status master puter f xecutors	get	36	(user1,user1Pass)	1
212	212	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/me/my-views	3	user1	dashboard user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors add description please create new job get started	get	36		27
213	213	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4	user1	user view people build history project relationship check file fingerprint new view build queue build queue build executor status master puter f xecutors	get	36		29
214	214	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/user/user1/	5	user1	user user user description jenkins user id user	get	36		30
215	215	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/user/user1/credentials	6	user1	user user credential jenkins user credential user credential p store domain id name user user global faefaaeedfee user user global aadaaddeaefafaeb user user global afceadcfcdd user user global cffadaaacd user user global cbfaf aebe user user global cac abdbafed user user global feffebceabfa icon sml store scoped user user p store domain user user global	get	36		31
216	216	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/	7	user1	user user user global credential unrestricted jenkins user credential user global credential unrestricted back credential domain add credential global credential unrestricted credential available irrespective domain specification requirement matching name kind description username password username password username password username password username password username password username password icon sml	get	36		32
217	217	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/', 'http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#']	http://192.168.56.103:8080/user/user1/credentials/store/user/domain/_/#	8	user1	user user user global credential unrestricted jenkins user credential user global credential unrestricted back credential domain add credential global credential unrestricted credential available irrespective domain specification requirement matching name kind description username password username password username password username password username password username password username password icon sml	get	36		32
218	218	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/	0			get	37		6
219	219	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	click on /	1			get	37		6
220	220	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/j_acegi_security_check	2	user1		get	37	(user1,user1Pass)	6
221	221	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/me/my-views	3	user1		get	37		6
222	222	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4	user1		get	37		6
223	223	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/user/user1/	5	user1		get	37		6
224	224	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/user/user1/credentials	6	user1		get	37		6
225	225	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/credentials', 'http://192.168.56.103:8080/user/user1/credentials/#']	http://192.168.56.103:8080/user/user1/credentials/#	7	user1		get	37		6
226	226	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/	0		jenkins skip content log sign jenkins user password create account member yet	post	38		0
227	227	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	click on /	1			post	38		6
228	228	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/j_acegi_security_check	2	user1	connection interrupted network change detected err_network_changed null reload network change detected	post	38	(user1,user1Pass)	35
229	229	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/me/my-views	3	user1	connection interrupted network change detected err_network_changed null reload network change detected	post	38		35
230	230	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/user/user1/my-views/view/all/builds	4	user1	connection interrupted network change detected err_network_changed null reload network change detected	post	38		35
231	231	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/user/user1/	5	user1	connection interrupted network change detected err_network_changed null reload network change detected	post	38		35
232	232	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/user/user1/configure	6	user1	connection interrupted network change detected err_network_changed null reload network change detected	post	38		35
233	233	['http://192.168.56.103:8080/', '/', 'http://192.168.56.103:8080/j_acegi_security_check', 'http://192.168.56.103:8080/me/my-views', 'http://192.168.56.103:8080/user/user1/my-views/view/all/builds', 'http://192.168.56.103:8080/user/user1/', 'http://192.168.56.103:8080/user/user1/configure', 'http://192.168.56.103:8080/user/user1/configSubmit']	http://192.168.56.103:8080/user/user1/configSubmit	7	user1		post	38		6
